Attendance,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Average Grade,Unemployment rate,Inflation rate,GDP,Target
1,1,13,27,5,10,1,0,1,0,1,19,0,13,7.6,2.6,0.32,0
1,1,23,28,8,8,1,0,1,0,1,19,0,14,7.6,2.6,0.32,0
1,1,4,4,3,2,0,0,1,0,0,19,0,14,7.6,2.6,0.32,0
1,1,2,1,4,5,1,0,1,0,0,19,0,11,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,1,0,19,0,10,7.6,2.6,0.32,1
1,1,1,1,5,10,1,0,1,1,0,19,0,11,7.6,2.6,0.32,0
1,1,22,27,6,11,0,0,1,1,0,19,0,11,7.6,2.6,0.32,0
1,1,2,27,3,10,1,0,1,1,0,19,0,5,7.6,2.6,0.32,0
1,1,1,1,5,4,0,0,1,1,0,19,0,0,7.6,2.6,0.32,0
1,1,22,14,10,10,1,0,1,0,0,19,0,15,7.6,2.6,0.32,0
1,1,13,10,10,5,1,0,1,0,0,19,0,14,7.6,2.6,0.32,0
0,1,22,24,1,1,1,0,1,0,0,19,0,12,7.6,2.6,0.32,0
1,1,1,14,5,5,0,0,1,1,0,19,0,12,7.6,2.6,0.32,0
1,1,1,1,5,5,0,0,1,1,0,19,0,0,7.6,2.6,0.32,0
1,1,13,14,10,7,0,0,1,0,0,19,0,14,7.6,2.6,0.32,0
1,1,14,21,1,9,1,0,1,0,0,19,0,15,7.6,2.6,0.32,0
1,1,13,7,6,4,0,0,1,0,0,19,0,12,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,0,0,19,0,11,7.6,2.6,0.32,0
1,1,1,1,10,8,0,0,1,0,0,19,0,11,7.6,2.6,0.32,0
1,1,23,14,1,12,0,0,1,0,1,19,0,13,7.6,2.6,0.32,1
1,1,22,27,10,10,1,0,1,0,0,19,0,12,7.6,2.6,0.32,0
1,1,1,1,5,6,1,0,1,0,0,19,0,13,7.6,2.6,0.32,0
1,1,13,21,8,8,1,0,1,0,1,19,0,11,7.6,2.6,0.32,0
1,1,13,28,3,8,1,0,1,0,1,19,0,12,7.6,2.6,0.32,0
1,1,13,28,10,8,1,0,1,1,1,19,0,11,7.6,2.6,0.32,0
1,1,23,28,10,8,1,0,1,0,0,19,0,13,7.6,2.6,0.32,0
1,1,23,28,10,10,1,0,1,1,0,19,0,13,7.6,2.6,0.32,0
1,1,22,28,10,9,1,0,1,1,0,19,0,13,7.6,2.6,0.32,1
1,1,13,28,10,4,1,0,1,0,0,19,0,15,7.6,2.6,0.32,0
1,1,22,1,6,5,1,0,1,0,0,19,0,12,7.6,2.6,0.32,0
1,1,1,14,5,5,0,0,1,0,0,19,0,14,7.6,2.6,0.32,0
1,1,23,27,10,8,1,0,1,0,1,19,0,13,7.6,2.6,0.32,0
1,1,13,27,6,6,1,0,1,1,0,19,0,11,7.6,2.6,0.32,1
1,1,1,27,6,6,1,0,1,1,0,19,0,14,7.6,2.6,0.32,0
1,1,1,1,6,4,1,0,1,1,0,19,0,0,7.6,2.6,0.32,0
1,1,13,28,6,1,1,0,1,0,0,19,0,7,7.6,2.6,0.32,1
1,1,23,27,10,10,1,0,1,1,0,19,0,13,7.6,2.6,0.32,0
1,1,10,1,5,11,1,0,1,1,0,19,0,7,7.6,2.6,0.32,1
1,1,23,14,10,8,1,0,1,1,0,19,0,11,7.6,2.6,0.32,0
1,6,23,27,6,10,1,0,1,0,1,19,0,14,7.6,2.6,0.32,0
1,1,23,28,6,4,0,0,1,0,0,19,0,13,7.6,2.6,0.32,0
1,1,15,21,1,6,1,1,1,0,0,19,0,13,7.6,2.6,0.32,0
1,1,22,1,10,5,1,0,1,0,1,19,0,14,7.6,2.6,0.32,0
1,1,13,1,10,5,1,0,1,0,0,19,0,12,7.6,2.6,0.32,1
1,1,23,27,10,9,1,0,1,0,1,19,0,15,7.6,2.6,0.32,0
1,1,23,14,10,6,0,0,1,0,0,19,0,13,7.6,2.6,0.32,0
1,1,23,28,1,8,1,0,1,0,0,19,0,11,7.6,2.6,0.32,0
1,1,1,1,5,3,1,0,1,0,0,19,0,13,7.6,2.6,0.32,0
1,1,1,27,5,10,1,0,1,0,0,19,0,14,7.6,2.6,0.32,0
1,1,1,28,5,10,1,0,0,0,0,19,0,0,7.6,2.6,0.32,1
1,1,1,1,5,5,1,0,1,0,0,19,0,11,7.6,2.6,0.32,1
1,1,22,27,10,10,1,1,1,0,0,19,0,11,7.6,2.6,0.32,1
1,1,13,27,5,9,1,0,1,0,0,19,0,12,7.6,2.6,0.32,0
1,1,23,28,5,10,1,0,1,1,0,19,0,0,7.6,2.6,0.32,0
1,1,22,27,8,10,0,0,1,0,0,19,0,12,7.6,2.6,0.32,0
1,1,13,28,10,10,1,1,1,0,1,18,0,11,7.6,2.6,0.32,0
1,1,23,27,5,10,1,0,1,0,0,18,0,0,7.6,2.6,0.32,0
1,1,23,27,6,6,0,0,1,1,0,18,0,0,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,0,0,18,0,13,7.6,2.6,0.32,1
1,1,22,27,10,10,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,0,1,18,0,13,7.6,2.6,0.32,0
1,1,23,1,10,5,1,0,1,0,1,18,0,13,7.6,2.6,0.32,0
1,1,19,24,1,1,1,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,22,27,10,10,0,0,1,0,1,18,0,13,7.6,2.6,0.32,0
1,1,22,27,10,10,0,0,1,0,0,18,0,12,7.6,2.6,0.32,0
1,1,2,7,4,6,0,0,1,0,0,18,0,12,7.6,2.6,0.32,0
1,1,22,28,10,8,0,1,1,0,1,18,0,14,7.6,2.6,0.32,0
1,1,22,27,10,10,0,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,18,27,8,8,1,1,0,0,0,18,0,12,7.6,2.6,0.32,1
1,1,22,27,12,12,0,0,1,0,0,18,0,15,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,0,1,18,0,12,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,1,0,18,0,0,7.6,2.6,0.32,0
1,1,19,26,1,6,1,0,1,1,0,18,0,12,7.6,2.6,0.32,1
1,1,23,27,7,6,1,0,1,0,1,18,0,12,7.6,2.6,0.32,0
1,1,22,27,10,10,0,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,22,28,5,10,1,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,22,14,6,11,0,1,1,0,0,18,0,10,7.6,2.6,0.32,0
1,1,22,27,1,1,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,22,27,1,12,0,1,1,0,1,18,0,14,7.6,2.6,0.32,1
1,1,22,28,10,6,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,22,27,6,6,0,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,22,1,10,5,1,0,1,0,1,18,0,13,7.6,2.6,0.32,0
1,1,22,27,10,6,0,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,22,28,8,8,1,0,1,0,0,18,0,12,7.6,2.6,0.32,0
1,1,13,28,5,11,1,0,1,0,0,18,0,12,7.6,2.6,0.32,0
1,1,3,1,3,5,0,0,1,1,0,18,0,13,7.6,2.6,0.32,0
1,1,23,28,6,6,0,0,1,1,0,18,0,12,7.6,2.6,0.32,0
1,1,1,1,6,1,1,0,1,1,0,18,0,5,7.6,2.6,0.32,1
1,1,19,24,1,1,1,0,1,0,0,18,0,13,7.6,2.6,0.32,1
1,1,18,14,5,12,0,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,3,3,2,12,0,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,1,1,5,6,0,0,1,0,0,18,0,12,7.6,2.6,0.32,0
1,1,22,28,1,8,1,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,13,28,5,6,1,0,1,0,0,18,0,0,7.6,2.6,0.32,0
1,1,19,28,1,9,1,0,0,0,1,18,0,11,7.6,2.6,0.32,1
1,1,22,27,10,10,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,13,28,10,9,1,0,1,1,0,18,0,13,7.6,2.6,0.32,0
1,1,23,28,7,7,1,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,22,28,8,8,1,0,1,0,1,18,0,11,7.6,2.6,0.32,0
1,1,3,2,3,3,1,0,1,1,0,18,0,0,7.6,2.6,0.32,0
1,1,23,1,10,6,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,1,28,7,7,1,1,1,1,0,18,0,0,7.6,2.6,0.32,0
1,1,22,14,10,9,1,1,0,0,0,18,0,13,7.6,2.6,0.32,1
1,1,1,3,5,3,1,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,1,1,5,10,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,19,24,1,1,0,0,1,1,0,18,0,0,7.6,2.6,0.32,1
1,1,3,1,5,2,0,0,1,1,0,18,0,13,7.6,2.6,0.32,0
1,1,22,28,10,6,1,0,1,1,0,18,0,13,7.6,2.6,0.32,0
1,1,22,14,5,5,1,0,1,1,0,18,0,0,7.6,2.6,0.32,1
1,1,13,1,5,11,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
0,1,13,27,4,4,0,1,0,0,0,18,0,5,7.6,2.6,0.32,1
1,1,10,10,10,5,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,1,27,5,9,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,13,28,6,9,1,0,1,0,1,18,0,13,7.6,2.6,0.32,0
1,1,13,28,5,6,0,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,23,14,6,9,0,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,18,14,1,3,1,0,1,0,0,18,0,12,7.6,2.6,0.32,0
1,1,22,27,10,8,1,0,1,0,0,18,0,0,7.6,2.6,0.32,0
1,1,22,1,10,4,1,0,1,1,0,18,1,14,7.6,2.6,0.32,0
1,1,13,3,10,5,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,23,27,6,8,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,0,0,18,0,15,7.6,2.6,0.32,0
1,1,10,10,12,5,1,0,1,0,0,18,1,14,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,0,0,0,18,0,12,7.6,2.6,0.32,0
1,1,22,27,6,9,1,0,1,0,1,18,0,11,7.6,2.6,0.32,1
1,1,19,27,1,1,1,1,0,0,0,18,0,11,7.6,2.6,0.32,1
1,1,22,27,10,7,1,0,1,1,1,18,0,0,7.6,2.6,0.32,0
1,1,19,14,1,5,1,0,1,1,1,18,0,6,7.6,2.6,0.32,1
1,1,22,14,10,5,1,0,1,1,0,18,0,14,7.6,2.6,0.32,0
1,1,3,3,2,3,0,0,1,1,0,18,0,14,7.6,2.6,0.32,0
1,1,22,14,12,12,0,0,1,1,0,18,0,0,7.6,2.6,0.32,1
1,1,23,27,6,8,1,0,1,1,0,18,0,13,7.6,2.6,0.32,0
1,1,13,27,6,9,1,0,1,1,0,18,0,11,7.6,2.6,0.32,0
1,1,3,14,3,8,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,13,27,6,9,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,23,27,10,6,0,0,1,0,0,18,0,15,7.6,2.6,0.32,0
1,1,23,28,8,8,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,3,4,3,3,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,3,3,3,3,0,0,1,0,0,18,0,12,7.6,2.6,0.32,0
1,1,1,27,5,10,0,0,1,0,1,18,0,14,7.6,2.6,0.32,0
1,1,1,14,6,6,0,0,1,0,0,18,0,12,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,0,0,18,0,0,7.6,2.6,0.32,0
1,1,1,1,5,5,0,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,6,1,14,3,10,1,0,1,0,1,18,0,14,7.6,2.6,0.32,0
1,1,23,14,10,8,1,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,10,1,5,5,1,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,13,10,5,5,1,0,1,0,0,18,0,12,7.6,2.6,0.32,0
1,1,23,28,10,10,1,0,1,0,0,18,0,15,7.6,2.6,0.32,0
1,1,22,27,10,10,0,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,23,1,5,5,1,0,1,1,0,18,0,7,7.6,2.6,0.32,1
1,1,2,2,4,3,1,0,1,1,0,18,0,0,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,1,1,10,11,0,1,1,0,0,18,0,11,7.6,2.6,0.32,1
1,1,13,14,10,4,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,23,28,10,10,1,0,1,1,0,18,0,6,7.6,2.6,0.32,1
1,1,13,27,5,10,1,0,1,1,1,18,0,13,7.6,2.6,0.32,0
1,1,1,14,5,5,1,0,1,0,1,18,0,12,7.6,2.6,0.32,0
1,1,3,28,5,7,0,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,22,28,10,10,1,1,1,1,0,18,0,0,7.6,2.6,0.32,1
1,1,3,1,3,6,0,0,1,1,0,18,0,0,7.6,2.6,0.32,1
1,1,22,27,10,10,1,0,1,1,0,18,0,0,7.6,2.6,0.32,0
1,1,1,1,5,5,1,1,1,1,0,18,0,11,7.6,2.6,0.32,1
1,1,22,27,10,8,0,0,1,1,0,18,0,6,7.6,2.6,0.32,1
1,1,10,1,5,1,1,0,1,0,0,18,0,0,7.6,2.6,0.32,1
1,1,13,14,8,10,1,0,1,1,0,18,0,12,7.6,2.6,0.32,1
1,1,22,27,10,8,1,0,1,0,1,18,0,13,7.6,2.6,0.32,0
1,1,23,27,10,8,1,0,1,1,1,18,0,13,7.6,2.6,0.32,0
1,1,22,27,10,7,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,13,10,10,8,1,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,22,9,12,12,0,0,1,0,0,18,0,13,7.6,2.6,0.32,0
1,1,1,1,5,4,1,0,1,0,0,18,0,15,7.6,2.6,0.32,0
1,1,22,27,10,10,1,0,1,1,1,18,0,14,7.6,2.6,0.32,0
1,1,19,1,1,1,0,0,1,0,0,18,0,0,7.6,2.6,0.32,1
1,1,1,28,5,10,1,0,1,0,0,18,0,11,7.6,2.6,0.32,1
1,1,22,27,10,10,1,0,1,0,0,18,1,15,7.6,2.6,0.32,0
1,1,22,27,8,10,1,0,1,0,1,18,0,13,7.6,2.6,0.32,0
1,1,22,27,6,1,0,0,1,0,0,18,0,13,7.6,2.6,0.32,1
1,1,19,18,1,7,1,0,1,0,0,18,0,15,7.6,2.6,0.32,0
1,1,8,14,12,12,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,23,28,5,8,1,0,1,0,1,18,0,6,7.6,2.6,0.32,0
1,1,13,27,6,10,1,0,1,0,0,18,0,14,7.6,2.6,0.32,0
1,1,3,14,3,10,0,0,1,1,0,18,0,13,7.6,2.6,0.32,0
1,1,22,1,10,3,1,0,1,1,0,18,0,13,7.6,2.6,0.32,0
1,1,2,1,4,6,1,0,1,1,0,18,0,5,7.6,2.6,0.32,0
1,1,19,24,1,1,0,0,1,0,0,18,0,5,7.6,2.6,0.32,1
1,1,22,27,10,10,1,0,1,0,0,18,0,11,7.6,2.6,0.32,0
1,1,2,2,4,4,1,0,1,1,0,18,0,12,7.6,2.6,0.32,0
0,1,22,27,2,2,0,0,1,1,0,59,0,0,16.2,0.3,-0.92,1
1,1,22,27,7,7,0,0,1,0,0,55,0,11,16.2,0.3,-0.92,1
1,1,22,27,10,7,0,0,1,1,0,54,0,14,16.2,0.3,-0.92,1
1,12,22,14,10,11,0,0,1,1,0,53,0,13,16.2,0.3,-0.92,0
0,12,22,27,10,8,0,1,1,1,0,50,0,12,16.2,0.3,-0.92,0
0,1,22,29,10,5,0,0,1,0,0,50,0,14,16.2,0.3,-0.92,0
0,9,22,1,10,11,0,0,1,1,0,50,0,12,16.2,0.3,-0.92,1
0,1,22,27,8,9,0,0,1,1,0,49,0,12,16.2,0.3,-0.92,1
0,1,22,14,10,4,0,0,1,1,0,48,0,12,16.2,0.3,-0.92,0
0,1,24,14,5,11,1,0,1,0,1,47,0,14,16.2,0.3,-0.92,0
0,1,22,27,6,6,0,0,1,1,0,47,0,6,16.2,0.3,-0.92,1
1,2,23,28,10,11,0,0,1,1,0,47,0,0,16.2,0.3,-0.92,1
0,12,13,27,10,10,0,1,0,1,0,45,0,0,16.2,0.3,-0.92,1
0,1,23,27,6,8,0,0,1,0,0,45,0,12,16.2,0.3,-0.92,1
1,1,22,27,10,11,0,1,1,1,1,45,0,7,16.2,0.3,-0.92,1
1,1,22,27,10,7,0,0,1,1,0,43,0,7,16.2,0.3,-0.92,1
1,12,22,27,10,5,0,0,1,1,0,43,0,13,16.2,0.3,-0.92,0
1,3,3,14,3,4,0,0,1,0,0,43,0,7,16.2,0.3,-0.92,1
1,9,22,27,8,9,0,0,1,0,0,41,0,0,16.2,0.3,-0.92,1
0,3,3,3,2,2,0,0,1,0,0,41,0,15,16.2,0.3,-0.92,0
1,1,22,28,10,11,0,1,1,1,0,40,0,12,16.2,0.3,-0.92,1
1,12,22,27,10,10,0,1,1,0,0,40,0,13,16.2,0.3,-0.92,1
1,13,13,14,8,10,0,0,1,0,0,40,0,13,16.2,0.3,-0.92,0
1,12,22,27,10,7,0,0,0,0,1,39,0,11,16.2,0.3,-0.92,1
0,1,22,27,10,7,0,0,1,0,1,39,0,11,16.2,0.3,-0.92,0
0,3,22,27,10,10,0,0,1,0,0,39,0,14,16.2,0.3,-0.92,0
1,1,22,27,6,10,1,0,1,1,0,39,0,6,16.2,0.3,-0.92,1
1,1,22,27,10,10,0,1,1,0,0,38,0,11,16.2,0.3,-0.92,1
1,12,22,27,10,11,0,1,0,1,0,38,0,0,16.2,0.3,-0.92,1
1,2,22,27,7,7,1,0,1,1,0,38,0,15,16.2,0.3,-0.92,0
1,3,22,14,5,6,0,0,1,0,0,38,0,14,16.2,0.3,-0.92,0
0,1,22,27,10,10,0,0,1,1,1,37,0,13,16.2,0.3,-0.92,1
1,12,13,27,10,11,0,1,1,0,0,37,0,13,16.2,0.3,-0.92,0
1,12,23,28,3,11,0,0,1,0,0,37,0,5,16.2,0.3,-0.92,1
0,1,22,27,10,8,0,0,1,0,0,37,0,12,16.2,0.3,-0.92,1
1,14,22,27,5,8,0,0,1,1,0,37,0,11,16.2,0.3,-0.92,1
1,2,13,14,5,9,1,0,1,1,0,37,0,0,16.2,0.3,-0.92,1
1,12,3,14,3,4,0,0,1,0,1,36,0,13,16.2,0.3,-0.92,1
1,1,22,27,10,10,0,0,1,0,0,36,0,12,16.2,0.3,-0.92,1
1,12,22,27,10,10,0,0,1,1,0,36,0,0,16.2,0.3,-0.92,1
1,12,23,28,8,9,0,0,1,1,0,36,0,6,16.2,0.3,-0.92,1
1,1,3,2,3,7,0,0,0,1,0,36,0,0,16.2,0.3,-0.92,1
1,3,22,27,10,6,0,0,1,0,0,36,0,0,16.2,0.3,-0.92,1
1,3,22,27,10,10,1,0,1,0,0,36,0,13,16.2,0.3,-0.92,0
1,3,3,3,2,3,0,0,1,0,0,35,0,14,16.2,0.3,-0.92,0
1,1,23,27,10,9,0,1,0,1,0,35,1,6,16.2,0.3,-0.92,1
1,12,23,28,5,5,0,1,1,1,0,35,0,12,16.2,0.3,-0.92,1
1,3,13,14,4,4,0,0,1,1,0,35,0,0,16.2,0.3,-0.92,1
1,1,22,27,7,8,1,0,1,1,0,34,0,0,16.2,0.3,-0.92,1
1,1,22,27,6,6,0,0,1,0,0,34,0,12,16.2,0.3,-0.92,1
1,1,22,27,10,10,0,0,1,1,0,34,0,12,16.2,0.3,-0.92,0
0,12,23,14,10,11,0,1,1,1,1,34,0,15,16.2,0.3,-0.92,0
0,3,22,14,10,5,0,1,1,0,0,34,0,12,16.2,0.3,-0.92,1
1,1,22,27,6,6,0,1,1,0,0,34,0,13,16.2,0.3,-0.92,0
1,3,1,1,10,6,0,0,1,0,0,33,0,14,16.2,0.3,-0.92,1
1,12,22,27,10,10,0,1,0,1,0,33,0,0,16.2,0.3,-0.92,1
1,12,13,14,5,5,0,0,1,1,0,33,0,7,16.2,0.3,-0.92,0
1,1,22,27,5,8,0,1,0,1,0,32,0,12,16.2,0.3,-0.92,1
1,1,22,28,28,44,0,0,0,0,0,32,0,0,16.2,0.3,-0.92,1
1,1,22,27,10,10,0,1,0,0,0,32,0,7,16.2,0.3,-0.92,1
1,1,23,14,10,10,1,0,0,1,0,32,0,0,16.2,0.3,-0.92,1
1,1,13,14,10,8,0,1,0,0,0,32,0,11,16.2,0.3,-0.92,0
1,3,3,14,5,7,0,0,1,1,0,32,0,18,16.2,0.3,-0.92,0
1,14,22,27,10,10,1,1,1,0,0,32,0,11,16.2,0.3,-0.92,1
0,1,22,27,10,9,0,0,1,0,1,32,0,11,16.2,0.3,-0.92,0
1,1,22,27,6,6,1,0,1,0,0,32,0,0,16.2,0.3,-0.92,1
0,3,13,14,4,10,0,0,0,1,0,32,0,15,16.2,0.3,-0.92,1
1,1,1,1,10,4,0,0,1,1,0,31,0,12,16.2,0.3,-0.92,1
1,1,22,27,10,7,0,0,1,1,0,31,0,11,16.2,0.3,-0.92,1
1,1,13,27,10,7,0,1,0,1,0,31,0,6,16.2,0.3,-0.92,1
0,12,13,29,6,4,0,1,0,0,0,31,0,0,16.2,0.3,-0.92,1
1,12,1,1,5,4,0,1,0,1,0,31,0,15,16.2,0.3,-0.92,1
1,1,13,27,10,8,1,0,1,1,0,31,0,0,16.2,0.3,-0.92,1
1,1,3,3,3,3,0,0,1,1,0,31,0,15,16.2,0.3,-0.92,0
1,1,1,27,5,8,0,0,1,1,0,31,0,7,16.2,0.3,-0.92,1
0,1,13,14,6,6,0,0,1,1,0,30,0,12,16.2,0.3,-0.92,0
0,1,22,27,10,10,0,0,1,0,0,29,0,0,16.2,0.3,-0.92,1
0,15,22,27,7,7,0,0,1,0,0,29,0,13,16.2,0.3,-0.92,0
1,1,1,27,10,9,0,0,1,1,0,29,0,0,16.2,0.3,-0.92,1
1,1,23,27,8,8,0,0,1,1,0,29,0,7,16.2,0.3,-0.92,1
0,1,22,28,10,9,0,1,0,0,0,29,0,13,16.2,0.3,-0.92,1
1,1,13,14,6,6,0,0,1,1,0,28,0,15,16.2,0.3,-0.92,0
1,1,13,27,6,8,1,0,1,0,0,28,0,13,16.2,0.3,-0.92,0
1,4,1,1,5,7,0,0,1,1,0,28,0,15,16.2,0.3,-0.92,0
1,1,1,27,10,10,0,0,1,1,0,28,0,6,16.2,0.3,-0.92,1
1,3,22,28,10,10,0,0,1,1,0,28,0,15,16.2,0.3,-0.92,1
1,9,1,3,4,3,0,0,1,0,0,28,0,13,16.2,0.3,-0.92,1
1,14,1,3,5,2,0,0,1,1,0,28,0,5,16.2,0.3,-0.92,1
1,1,23,14,10,5,0,1,1,0,0,28,0,12,16.2,0.3,-0.92,0
0,3,3,14,3,4,0,0,1,0,0,28,0,13,16.2,0.3,-0.92,0
0,1,22,28,4,8,0,0,1,0,0,28,0,12,16.2,0.3,-0.92,0
1,12,2,1,9,9,1,1,0,1,0,28,0,11,16.2,0.3,-0.92,1
1,1,3,4,3,3,0,0,1,1,0,27,0,12,16.2,0.3,-0.92,0
1,15,1,1,5,5,1,0,1,0,0,27,0,14,16.2,0.3,-0.92,0
1,3,1,14,6,10,0,0,1,1,0,27,0,0,16.2,0.3,-0.92,1
1,3,1,1,5,11,0,1,0,0,0,27,0,0,16.2,0.3,-0.92,1
1,12,22,27,10,5,0,0,1,1,0,27,0,13,16.2,0.3,-0.92,1
0,1,22,27,10,10,0,0,1,0,1,26,0,0,16.2,0.3,-0.92,1
1,14,13,27,5,8,0,1,1,0,0,26,0,0,16.2,0.3,-0.92,1
1,12,23,14,6,8,0,0,1,0,1,26,0,12,16.2,0.3,-0.92,1
1,1,1,14,6,4,0,0,1,0,0,26,0,12,16.2,0.3,-0.92,0
1,1,3,1,3,5,0,0,1,0,0,26,0,14,16.2,0.3,-0.92,0
1,1,1,4,10,6,1,1,0,1,0,26,0,0,16.2,0.3,-0.92,1
1,14,1,1,6,11,0,0,0,1,0,26,0,0,16.2,0.3,-0.92,1
1,1,22,27,10,10,0,0,1,0,0,26,0,0,16.2,0.3,-0.92,1
1,1,22,27,10,10,1,0,0,0,0,26,0,12,16.2,0.3,-0.92,1
0,1,1,27,10,9,0,0,1,0,0,26,0,0,16.2,0.3,-0.92,1
0,1,3,1,2,8,0,0,1,0,0,26,0,13,16.2,0.3,-0.92,0
0,14,13,27,10,9,0,1,0,0,0,26,0,13,16.2,0.3,-0.92,1
1,1,23,28,8,10,0,0,1,0,1,26,0,13,16.2,0.3,-0.92,0
1,15,1,1,6,11,0,0,1,1,0,25,0,14,16.2,0.3,-0.92,0
1,12,4,1,3,5,0,0,1,1,0,25,0,0,16.2,0.3,-0.92,1
1,14,1,14,5,5,0,0,1,1,0,25,0,13,16.2,0.3,-0.92,0
1,1,1,3,5,6,0,0,1,1,0,25,0,0,16.2,0.3,-0.92,1
0,1,1,28,5,10,0,0,1,1,0,25,0,0,16.2,0.3,-0.92,1
0,3,13,1,10,6,0,0,1,0,0,25,0,12,16.2,0.3,-0.92,1
1,12,13,14,10,8,0,1,0,0,0,24,0,11,16.2,0.3,-0.92,1
1,15,1,1,10,5,0,0,1,0,0,24,0,16,16.2,0.3,-0.92,0
0,12,1,1,5,5,0,0,1,1,0,24,0,5,16.2,0.3,-0.92,1
0,1,13,27,9,6,0,0,1,1,0,24,0,0,16.2,0.3,-0.92,1
1,12,1,3,3,3,0,1,1,1,0,24,0,0,16.2,0.3,-0.92,1
1,1,1,14,5,8,0,0,1,0,0,24,0,11,16.2,0.3,-0.92,1
1,1,22,28,10,9,0,1,1,1,0,24,0,0,16.2,0.3,-0.92,1
0,12,2,1,3,5,0,0,1,1,0,24,0,0,16.2,0.3,-0.92,1
1,1,23,28,10,9,0,0,1,0,0,24,1,10,16.2,0.3,-0.92,0
1,12,13,27,2,2,0,1,1,1,0,24,0,14,16.2,0.3,-0.92,0
1,1,1,1,5,5,0,0,1,0,0,24,0,11,16.2,0.3,-0.92,1
1,12,23,27,5,6,0,1,0,1,0,24,0,0,16.2,0.3,-0.92,1
1,1,13,1,29,29,0,0,1,1,0,24,0,11,16.2,0.3,-0.92,0
1,1,13,14,5,6,1,0,1,0,0,24,0,13,16.2,0.3,-0.92,0
1,12,13,3,10,3,1,1,1,1,0,24,0,13,16.2,0.3,-0.92,1
0,1,22,27,10,10,0,0,1,0,0,24,0,12,16.2,0.3,-0.92,0
1,14,3,1,3,7,1,0,1,1,0,24,0,13,16.2,0.3,-0.92,0
0,1,1,27,10,8,0,0,1,0,1,24,0,13,16.2,0.3,-0.92,0
1,14,13,1,10,4,1,0,1,1,0,23,0,12,16.2,0.3,-0.92,1
1,14,13,14,10,10,1,0,1,0,0,23,0,14,16.2,0.3,-0.92,0
1,1,13,27,6,6,1,0,1,0,0,23,0,11,16.2,0.3,-0.92,0
1,1,23,14,10,11,0,0,1,0,0,23,0,12,16.2,0.3,-0.92,0
1,1,1,28,8,8,0,0,1,1,0,23,0,12,16.2,0.3,-0.92,0
